date,close,sma20,sma50,signal,position,market_return,strategy_return,trade,equity_curve
2023-05-15,169.6910400390625,166.4016242980957,160.33626129150392,1,1.0,-0.002897646323607894,-0.002897646323607894,0.0,1.586769635706932
2023-05-16,169.6910400390625,166.6890899658203,160.70020782470704,1,1.0,0.0,0.0,0.0,1.586769635706932
2023-05-17,170.302490234375,166.95000839233398,161.12030670166016,1,1.0,0.0036033145602252237,0.0036033145602252237,0.0,1.5924872658389981
2023-05-18,172.62986755371094,167.37555236816405,161.5619387817383,1,1.0,0.01366613791808291,0.01366613791808291,0.0,1.6142504164467446
2023-05-19,172.73837280273438,167.88678283691405,162.05064819335936,1,1.0,0.0006285427345860128,0.0006285427345860128,0.0,1.6152650418178047
2023-05-22,171.7916259765625,168.33541259765624,162.56158752441405,1,1.0,-0.0054808136189464784,-0.0054808136189464784,0.0,1.6064120751784015
2023-05-23,169.1881103515625,168.7306816101074,162.98165496826172,1,1.0,-0.015155078777560393,-0.015155078777560393,0.0,1.5820667736298486
2023-05-24,169.4642333984375,169.14024963378907,163.36548919677733,1,1.0,0.0016320475847932947,0.0016320475847932947,0.0,1.584648781886733
2023-05-25,170.59832763671875,169.3775520324707,163.76412658691407,1,1.0,0.006692233609052023,0.006692233609052023,0.0,1.5952536217234188
2023-05-26,173.00460815429688,169.67263412475586,164.15455841064454,1,1.0,0.014104947867380035,0.014104947867380035,0.0,1.6177545908930768
2023-05-30,174.8487548828125,170.06435470581056,164.59861511230469,1,1.0,0.010659523744424693,0.010659523744424693,0.0,1.6349990843673536
2023-05-31,174.79946899414062,170.50531387329102,164.99441497802735,1,1.0,-0.0002818772641812739,-0.0002818772641812739,0.0,1.6345382152985133
2023-06-01,177.60018920898438,171.13998107910157,165.40919982910157,1,1.0,0.016022475531305203,0.016022475531305203,0.0,1.660727563858117
2023-06-02,178.4482879638672,171.8987937927246,165.86950653076173,1,1.0,0.0047753257395737325,0.0047753257395737325,0.0,1.668658078940228
2023-06-05,177.0972442626953,172.20696105957032,166.2811264038086,1,1.0,-0.007571065638048768,-0.007571065638048768,0.0,1.6560245590971112
2023-06-06,176.7323455810547,172.50033111572264,166.65944915771485,1,1.0,-0.002060442460072087,-0.002060442460072087,0.0,1.6526124157806255
2023-06-07,175.361572265625,172.81034774780272,167.0491586303711,1,1.0,-0.007756210731673985,-0.007756210731673985,0.0,1.63979440562605
2023-06-08,178.0735626220703,173.16782302856444,167.50551635742187,1,1.0,0.015465134814926174,0.015465134814926174,0.0,1.6651540471778186
2023-06-09,178.45814514160156,173.53517303466796,167.9081137084961,1,1.0,0.002159683413238911,0.002159683413238911,0.0,1.6687502527539961
2023-06-12,181.24903869628906,174.0884162902832,168.33521179199218,1,1.0,0.015638925040227347,0.015638925040227347,0.0,1.6948477128676762
2023-06-13,180.77566528320312,174.64264755249025,168.70281463623047,1,1.0,-0.002611729234487936,-0.002611729234487936,0.0,1.6904212295479746
2023-06-14,181.40682983398438,175.22843704223632,169.0580255126953,1,1.0,0.0034914243009005475,0.0034914243009005475,0.0,1.6963232073075765
2023-06-15,183.43833923339844,175.8852294921875,169.464501953125,1,1.0,0.011198637897333885,0.011198637897333885,0.0,1.715319716663058
2023-06-16,182.36341857910156,176.37190704345704,169.88631286621094,1,1.0,-0.005859847285954789,-0.005859847285954789,0.0,1.7052682050768253
2023-06-20,182.45216369628906,176.85759658813475,170.29217163085937,1,1.0,0.00048663881100141637,0.00048663881100141637,0.0,1.7060980547685825
2023-06-21,181.4166717529297,177.33884887695314,170.72912231445312,1,1.0,-0.005675416078282591,-0.005675416078282591,0.0,1.6964152384374223
2023-06-22,184.41465759277344,178.10017623901368,171.2502587890625,1,1.0,0.016525415282266254,0.016525415282266254,0.0,1.7244492047437654
2023-06-23,184.09906005859375,178.8319175720215,171.77887084960938,1,1.0,-0.001711347342447156,-0.001711347342447156,0.0,1.721498073180042
2023-06-26,182.70858764648438,179.43743057250975,172.17213165283204,1,1.0,-0.007552849056735145,-0.007552849056735145,0.0,1.7084958580818528
2023-06-27,185.45999145507812,180.06019973754883,172.627314453125,1,1.0,0.01505897365873854,0.01505897365873854,0.0,1.7342240522047714
2023-06-28,186.63357543945312,180.64944076538086,173.1055746459961,1,1.0,0.0063279631103576595,0.0063279631103576595,0.0,1.7451981580322182
2023-06-29,186.96884155273438,181.25790939331054,173.56611694335936,1,1.0,0.0017963869174761893,0.0017963869174761893,0.0,1.7483332091717108
2023-06-30,191.2882843017578,181.94231414794922,174.0902001953125,1,1.0,0.023102473723169314,0.023102473723169314,0.0,1.7887240311959445
2023-07-03,189.79917907714844,182.50985870361328,174.6038040161133,1,1.0,-0.007784612790296741,-0.007784612790296741,0.0,1.7747995072243854
2023-07-05,188.68478393554688,183.08923568725587,175.12722442626952,1,1.0,-0.005871443422569178,-0.005871443422569178,0.0,1.7643788723313139
2023-07-06,189.1581573486328,183.71052627563478,175.6540069580078,1,1.0,0.0025088054437270024,0.0025088054437270024,0.0,1.7688053556510155
2023-07-07,188.04376220703125,184.3446357727051,176.18922760009767,1,1.0,-0.005891340649653576,-0.005891340649653576,0.0,1.7583847207579437
2023-07-10,186.00238037109375,184.74107666015624,176.68381774902343,1,1.0,-0.01085588701256679,-0.01085588701256679,0.0,1.7392958949047717
2023-07-11,185.47970581054688,185.0921546936035,177.07636627197266,1,1.0,-0.002810042320448236,-0.002810042320448236,0.0,1.7344083998323074
2023-07-12,187.1463623046875,185.38702087402345,177.47723419189452,1,1.0,0.008985654181719482,0.008985654181719482,0.0,1.74999319392307
2023-07-13,187.9057159423828,185.74352340698243,177.8950616455078,1,1.0,0.004057538860728904,0.004057538860728904,0.0,1.757093859313424
2023-07-14,188.0536346435547,186.07586364746095,178.33652862548828,1,1.0,0.0007871963895831335,0.0007871963895831335,0.0,1.7584770372556342
2023-07-17,191.3080291748047,186.46934814453124,178.86455230712892,1,1.0,0.017305672062220667,0.017305672062220667,0.0,1.7889086641913257
2023-07-18,191.0516357421875,186.90375900268555,179.42014434814453,1,1.0,-0.0013402126075059417,-0.0013402126075059417,0.0,1.7865111462458998
2023-07-19,192.40264892578125,187.40128326416016,179.84951934814453,1,1.0,0.007071455726329612,0.007071455726329612,0.0,1.799144380721172
2023-07-20,190.4599151611328,187.85344543457032,180.24141876220702,1,1.0,-0.010097229822432663,-0.010097229822432663,0.0,1.780978006425292
2023-07-21,189.2863311767578,188.09702911376954,180.64392059326173,1,1.0,-0.006161842419083907,-0.006161842419083907,0.0,1.7700039005978452
2023-07-24,190.0851593017578,188.39633407592774,181.02714263916016,1,1.0,0.004220210302740002,0.004220210302740002,0.0,1.7774736892950382
2023-07-25,190.943115234375,188.80806045532228,181.42378204345704,1,1.0,0.004513534542984532,0.004513534542984532,0.0,1.7854963781909174
2023-07-26,191.8109893798828,189.1256103515625,181.856318359375,1,1.0,0.00454519737170167,0.00454519737170167,0.0,1.7936118116362536
2023-07-27,190.54867553710938,189.3213653564453,182.27347106933593,1,1.0,-0.00658102982970088,-0.00658102982970088,0.0,1.7818079988009716
2023-07-28,193.12257385253906,189.62905197143556,182.74210174560548,1,1.0,0.013507825799232265,0.013507825799232265,0.0,1.8058763508564537
2023-07-31,193.73403930664062,189.7513397216797,183.21073272705078,1,1.0,0.003166203939309886,0.003166203939309886,0.0,1.811594123672442
2023-08-01,192.90562438964844,189.9066619873047,183.61624786376953,1,1.0,-0.004276042144978898,-0.004276042144978898,0.0,1.8038476708500226
2023-08-02,189.91751098632812,189.96829833984376,183.95983062744142,1,1.0,-0.015490027378800786,-0.015490027378800786,0.0,1.7759060210413697
2023-08-03,188.52699279785156,189.93674011230468,184.29453796386719,1,1.0,-0.0073216955153581065,-0.0073216955153581065,0.0,1.7629033778914136
2023-08-04,179.4739227294922,189.50824813842775,184.50025421142578,1,1.0,-0.048020020549877196,-0.048020020549877196,0.0,1.67824872145762
2023-08-07,176.3773651123047,189.0269973754883,184.63851684570312,1,1.0,-0.017253523910850888,-0.017253523910850888,0.0,1.649293017013596
2023-08-08,177.31419372558594,188.61872177124025,184.77283416748048,1,1.0,0.0053115013521420895,0.0053115013521420895,0.0,1.6580532391035423
2023-08-09,175.72647094726562,188.04772720336913,184.82727142333985,1,1.0,-0.008954290375521201,-0.008954290375521201,0.0,1.6432065489425356
2023-08-10,175.509521484375,187.42791748046875,184.8404867553711,1,1.0,-0.001234586125363757,-0.001234586125363757,0.0,1.6411778689361043
2023-08-11,175.56875610351562,186.8036735534668,184.8558724975586,1,1.0,0.00033750088678741186,0.00033750088678741186,0.0,1.641731767922246
2023-08-14,177.2178955078125,186.0991668701172,184.84822662353517,1,1.0,0.009393125752537257,0.009393125752537257,0.0,1.657152760870275
2023-08-15,175.23300170898438,185.30823516845703,184.7839208984375,1,1.0,-0.01120030114983861,-0.01120030114983861,0.0,1.6385921508972414
2023-08-16,174.36402893066406,184.40630416870118,184.72925659179688,0,1.0,-0.004958956188877317,-0.004958956188877317,0.0,1.6304664442095038
2023-08-17,171.8260955810547,183.47461318969727,184.63113159179687,0,0.0,-0.014555372258681754,-0.0005,1.0,1.629651210987399
2023-08-18,172.3099822998047,182.62579574584962,184.57009979248048,0,0.0,0.002816142199551619,0.0,0.0,1.629651210987399
2023-08-21,173.6431121826172,181.80369338989257,184.4814907836914,0,0.0,0.007736811675210786,0.0,0.0,1.629651210987399
2023-08-22,175.01573181152344,181.00732421875,184.41264251708984,0,0.0,0.007904831995078965,0.0,0.0,1.629651210987399
2023-08-23,178.8571319580078,180.35963134765626,184.36480438232422,0,0.0,0.02194888486151192,0.0,0.0,1.629651210987399
2023-08-24,174.17636108398438,179.541015625,184.23281829833985,0,0.0,-0.026170445778602724,-0.0,0.0,1.629651210987399
2023-08-25,176.37850952148438,178.70381240844728,184.13225189208984,0,0.0,0.01264321073074992,0.0,0.0,1.629651210987399
2023-08-28,177.9387664794922,177.91404876708984,184.0222604370117,0,0.0,0.008846071793217947,0.0,0.0,1.629651210987399
2023-08-29,181.81967163085938,177.3597511291504,184.01138549804688,0,0.0,0.021810340872597145,0.0,0.0,1.629651210987399
2023-08-30,185.30555725097656,177.1291534423828,184.06845336914063,0,0.0,0.019172213814105055,0.0,0.0,1.629651210987399
2023-08-31,185.52281188964844,176.97894439697265,184.150576171875,0,0.0,0.0011724129696639718,0.0,0.0,1.629651210987399
2023-09-01,187.09295654296875,177.3598960876465,184.2041421508789,0,0.0,0.008463350880290932,0.0,0.0,1.629651210987399
2023-09-05,187.32994079589844,177.90752487182618,184.268759765625,0,0.0,0.0012666658184712354,0.0,0.0,1.629651210987399
2023-09-06,180.62477111816406,178.07305374145508,184.2270834350586,0,0.0,-0.0357933689043326,-0.0,0.0,1.629651210987399
2023-09-07,175.3416290283203,178.0538116455078,184.02471618652345,0,0.0,-0.029249266626821258,-0.0,0.0,1.629651210987399
2023-09-08,175.953857421875,178.0760284423828,183.81112182617187,0,0.0,0.0034916317188760093,0.0,0.0,1.629651210987399
2023-09-11,177.119140625,178.15354766845704,183.6141278076172,0,0.0,0.00662266357895791,0.0,0.0,1.629651210987399
2023-09-12,174.09738159179688,177.99752197265624,183.27030975341796,0,0.0,-0.01706060125709874,-0.0,0.0,1.629651210987399
2023-09-13,172.03346252441406,177.83754501342773,182.9149954223633,0,0.0,-0.011854969032343288,-0.0,0.0,1.629651210987399
2023-09-14,173.5443572998047,177.79656143188475,182.61218688964843,0,0.0,0.008782563306113822,0.0,0.0,1.629651210987399
2023-09-15,172.823486328125,177.84643096923827,182.28549346923828,0,0.0,-0.004153813946450313,-0.0,0.0,1.629651210987399
2023-09-18,175.74652099609375,178.01825790405275,182.03954864501952,0,0.0,0.016913411076658003,0.0,0.0,1.629651210987399
2023-09-19,176.8327178955078,178.17773818969727,181.8561553955078,0,0.0,0.0061804745451445875,0.0,0.0,1.629651210987399
2023-09-20,173.2974853515625,178.09182586669922,181.61251098632812,0,0.0,-0.019991959553742333,-0.0,0.0,1.629651210987399
2023-09-21,171.7569580078125,177.73681716918946,181.30472290039063,0,0.0,-0.008889496236052064,-0.0,0.0,1.629651210987399
2023-09-22,172.606201171875,177.65830917358397,180.99873260498046,0,0.0,0.004944446931948399,0.0,0.0,1.629651210987399
2023-09-25,173.88014221191406,177.53339080810548,180.71526275634767,0,0.0,0.007380621503688234,0.0,0.0,1.629651210987399
2023-09-26,169.81158447265625,177.12703170776368,180.2853338623047,0,0.0,-0.023398633607622177,-0.0,0.0,1.629651210987399
2023-09-27,168.3007049560547,176.45108337402343,179.83031524658202,0,0.0,-0.00889738778007132,-0.0,0.0,1.629651210987399
2023-09-28,168.55747985839844,175.61367950439453,179.35341186523436,0,0.0,0.0015256911871568413,0.0,0.0,1.629651210987399
2023-09-29,169.07093811035156,174.79108581542968,178.92563232421875,0,0.0,0.0030461908447163566,0.0,0.0,1.629651210987399
2023-10-02,171.57920837402344,174.01539840698243,178.57148986816406,0,0.0,0.014835608601371453,0.0,0.0,1.629651210987399
2023-10-03,170.24607849121094,173.16120529174805,178.17470825195312,0,0.0,-0.007769763571273902,-0.0,0.0,1.629651210987399
2023-10-04,171.49032592773438,172.70448303222656,177.7856524658203,0,0.0,0.007308523330172845,0.0,0.0,1.629651210987399
2023-10-05,172.7247314453125,172.57363815307616,177.4039273071289,0,0.0,0.007198105845914071,0.0,0.0,1.629651210987399
2023-10-06,175.27252197265625,172.53957138061523,177.09840423583984,0,0.0,0.014750583231622594,0.0,0.0,1.629651210987399
2023-10-09,176.7537384033203,172.52130126953125,176.77102752685548,0,0.0,0.008450933517663017,0.0,0.0,1.629651210987399
2023-10-10,176.16127014160156,172.62449569702147,176.4195721435547,0,0.0,-0.003351941899903954,-0.0,0.0,1.629651210987399
2023-10-11,177.5536346435547,172.9005043029785,176.1125323486328,0,0.0,0.007903919521208724,0.0,0.0,1.629651210987399
2023-10-12,178.45225524902344,173.14589920043946,175.8832272338867,0,0.0,0.005061121994335727,0.0,0.0,1.629651210987399
2023-10-13,176.61553955078125,173.33550186157225,175.6449981689453,0,0.0,-0.010292476806634476,-0.0,0.0,1.629651210987399
2023-10-16,176.4871063232422,173.37253112792968,175.58526184082032,0,0.0,-0.000727190981414938,-0.0,0.0,1.629651210987399
2023-10-17,174.93673706054688,173.27773208618163,175.55644927978517,0,0.0,-0.008784603561099558,-0.0,0.0,1.629651210987399
2023-10-18,173.6431121826172,173.29501342773438,175.48302764892577,0,0.0,-0.007394815403936272,-0.0,0.0,1.629651210987399
2023-10-19,173.2678680419922,173.37055892944335,175.43385559082031,0,0.0,-0.002161007919682767,-0.0,0.0,1.629651210987399
2023-10-20,170.7200927734375,173.2762535095215,175.33806701660157,0,0.0,-0.014704257040533464,-0.0,0.0,1.629651210987399
2023-10-23,170.838623046875,173.12417755126953,175.24346435546875,0,0.0,0.0006942959760150025,0.0,0.0,1.629651210987399
2023-10-24,171.27310180664062,173.19725341796874,175.12456848144532,0,0.0,0.0025432115526149435,0.0,0.0,1.629651210987399
2023-10-25,168.9623260498047,173.23033447265624,174.9991549682617,0,0.0,-0.013491761008945224,-0.0,0.0,1.629651210987399
2023-10-26,164.804931640625,173.04270706176757,174.80797302246094,0,0.0,-0.02460545203404818,-0.0,0.0,1.629651210987399
2023-10-27,166.11830139160156,172.89507522583008,174.69381713867188,0,0.0,0.007969238164792891,0.0,0.0,1.629651210987399
2023-10-30,168.16244506835938,172.72423706054687,174.61086639404297,0,0.0,0.012305349017138312,0.0,0.0,1.629651210987399
2023-10-31,168.636474609375,172.64375686645508,174.51073364257812,0,0.0,0.0028188787384895164,0.0,0.0,1.629651210987399
2023-11-01,171.79647827148438,172.65906448364257,174.44634857177735,0,0.0,0.018738553859294793,0.0,0.0,1.629651210987399
2023-11-02,175.35150146484375,172.79040298461913,174.37623596191406,0,0.0,0.020693225083121325,0.0,0.0,1.629651210987399
2023-11-03,174.44297790527344,172.74892578125,174.38156829833986,0,0.0,-0.005181156431400491,-0.0,0.0,1.629651210987399
2023-11-06,176.99075317382812,172.7607765197754,174.3938131713867,0,0.0,0.014605203941990608,0.0,0.0,1.629651210987399
2023-11-07,179.54840087890625,172.9301330566406,174.426005859375,0,0.0,0.014450741969362468,0.0,0.0,1.629651210987399
2023-11-08,180.6050567626953,173.08270416259765,174.4017135620117,0,0.0,0.005885075437133569,0.0,0.0,1.629651210987399
2023-11-09,180.13104248046875,173.16664352416993,174.29822326660155,0,0.0,-0.0026245903117174674,-0.0,0.0,1.629651210987399
2023-11-10,184.3136749267578,173.55155029296876,174.27404052734374,0,0.0,0.023219942485718903,0.0,0.0,1.629651210987399
2023-11-13,182.7316131591797,173.86377563476563,174.18681365966796,0,0.0,-0.008583528966078058,-0.0,0.0,1.629651210987399
2023-11-14,185.342041015625,174.38404083251953,174.1470556640625,1,0.0,0.014285584258326045,0.0,0.0,1.629651210987399
2023-11-15,185.90565490722656,174.99716796875,174.25267333984374,1,1.0,0.003040939273750931,0.002540939273750931,1.0,1.6337920557519128
2023-11-16,187.58663940429688,175.71310653686524,174.4975735473633,1,1.0,0.009042137518136206,0.009042137518136206,0.0,1.64856502819606
2023-11-17,187.5668487548828,176.5554443359375,174.72983337402343,1,1.0,-0.0001055013804656113,-0.0001055013804656113,0.0,1.648391102309798
2023-11-20,189.30714416503906,177.4788703918457,174.97359344482422,1,1.0,0.009278267570782317,0.009278267570782317,0.0,1.663685316018325
2023-11-21,188.50624084472656,178.34052734375,175.26177062988282,1,1.0,-0.004230708375243752,-0.004230708375243752,0.0,1.656646748618076
2023-11-22,189.16873168945312,179.35084762573243,175.6044760131836,1,1.0,0.003514423935026434,0.003514423935026434,0.0,1.662468907603303
2023-11-24,187.84375,180.50278854370117,175.8904638671875,1,1.0,-0.0070042320293624005,-0.0070042320293624005,0.0,1.6508245896328488
2023-11-27,187.6657257080078,181.58015975952148,176.18730865478517,1,1.0,-0.0009477253940691766,-0.0009477253940691766,0.0,1.6492600612480999
2023-11-28,188.2689208984375,182.5854835510254,176.43775665283204,1,1.0,0.0032142000791781644,0.0032142000791781644,0.0,1.6545611130675488
2023-11-29,187.2504425048828,183.51618194580078,176.64611114501952,1,1.0,-0.005409700064643808,-0.005409700064643808,0.0,1.6456104337072301
2023-11-30,187.82394409179688,184.31755523681642,176.93664031982422,1,1.0,0.0030627515707959407,0.0030627515707959407,0.0,1.6506505296479852
2023-12-01,189.09951782226562,185.0049560546875,177.2834915161133,1,1.0,0.006791326508644335,0.006791326508644335,0.0,1.6618606363464914
2023-12-04,187.3097686767578,185.6482955932617,177.57756286621094,1,1.0,-0.009464588625709758,-0.009464588625709758,0.0,1.6461318090702115
2023-12-05,191.2550811767578,186.36151199340821,177.9250616455078,1,1.0,0.021063036529656243,0.021063036529656243,0.0,1.6808043434972866
2023-12-06,190.16741943359375,186.89246292114257,178.33217834472657,1,1.0,-0.005686969132908115,-0.005686969132908115,0.0,1.6712456610773596
2023-12-07,192.09559631347656,187.46698989868165,178.808076171875,1,1.0,0.010139365016498703,0.010139365016498703,0.0,1.6881910308672627
2023-12-08,193.5194854736328,188.13641204833985,179.30731628417968,1,1.0,0.007412398761253325,0.007412398761253325,0.0,1.7007045759732222
2023-12-11,191.01779174804688,188.47161788940429,179.7462533569336,1,1.0,-0.012927347959111879,-0.012927347959111879,0.0,1.6787189761439625
2023-12-12,192.5306854248047,188.96157150268556,180.16528289794923,1,1.0,0.007920171534352871,0.007920171534352871,0.0,1.6920147183929959
2023-12-13,195.74429321289062,189.48168411254883,180.6752471923828,1,1.0,0.01669140574135164,0.01669140574135164,0.0,1.7202568225780321
2023-12-14,195.8926239013672,189.98103256225585,181.16329315185547,1,1.0,0.0007577778439509242,0.0007577778439509242,0.0,1.7215603950840872
2023-12-15,195.35865783691406,190.36963348388673,181.6159716796875,1,1.0,-0.0027258099555702575,-0.0027258099555702575,0.0,1.7168677486200514
2023-12-18,193.6974639892578,190.67616424560546,181.98447052001953,1,1.0,-0.008503302930362167,-0.008503302930362167,0.0,1.7022687020621663
2023-12-19,194.73573303222656,190.94759368896484,182.34411041259764,1,1.0,0.005360261417910683,0.005360261417910683,0.0,1.711393307308747
2023-12-20,192.64932250976562,191.1547477722168,182.67387145996094,1,1.0,-0.010714060999352681,-0.010714060999352681,0.0,1.6930573350203573
2023-12-21,192.5010223388672,191.3213623046875,182.97281921386718,1,1.0,-0.0007697933684189806,-0.0007697933684189806,0.0,1.6917540307115055
2023-12-22,191.43312072753906,191.50083084106444,183.2324365234375,1,1.0,-0.0055475113760604655,-0.0055475113760604655,0.0,1.6823690059806373
2023-12-26,190.88925170898438,191.6620071411133,183.51791076660157,1,1.0,-0.0028410392960618314,-0.0028410392960618314,0.0,1.67758932952417
2023-12-27,190.98812866210938,191.79796752929687,183.8079312133789,1,1.0,0.0005179807256814328,0.0005179807256814328,0.0,1.6784582884624724
2023-12-28,191.41329956054688,192.00611038208007,184.1374624633789,1,1.0,0.002226164010380449,0.002226164010380449,0.0,1.6821948118971723
2023-12-29,190.37506103515625,192.13366622924804,184.4721014404297,1,1.0,-0.005424066811314798,-0.005424066811314798,0.0,1.673070474847795
2024-01-02,183.56219482421875,191.8568000793457,184.6779879760742,1,1.0,-0.03578654774366363,-0.03578654774366363,0.0,1.6131970584211404
2024-01-03,182.187744140625,191.60069885253907,184.90734100341797,1,1.0,-0.007487656621832928,-0.007487656621832928,0.0,1.601117992784332
2024-01-04,179.87391662597656,191.031640625,185.088046875,1,1.0,-0.012700236920780261,-0.012700236920780261,0.0,1.5807834149378468
2024-01-05,179.15211486816406,190.48087539672852,185.24562713623047,1,1.0,-0.004012820598738531,-0.004012820598738531,0.0,1.57444001468824
2024-01-08,183.48306274414062,190.0502487182617,185.53604187011717,1,1.0,0.024174695783879763,0.024174695783879763,0.0,1.6125016230732954
2024-01-09,183.06776428222656,189.5276626586914,185.90129852294922,1,1.0,-0.0022634157927327037,-0.0022634157927327037,0.0,1.608851861433824
2024-01-10,184.1060028076172,189.18207321166992,186.26105255126953,1,1.0,0.005671334488960289,0.005671334488960289,0.0,1.6179761984832017
2024-01-11,183.51275634765625,188.7311767578125,186.56805877685548,1,1.0,-0.003222309163818271,-0.003222309163818271,0.0,1.6127625789519895
2024-01-12,183.8390655517578,188.13591537475585,186.87211059570313,1,1.0,0.0017781281835438367,0.0017781281835438367,0.0,1.6156302775469888
2024-01-16,181.57469177246094,187.42001876831054,187.06767486572267,1,1.0,-0.012317152355517003,-0.012317152355517003,0.0,1.5957303132682563
2024-01-17,180.6352996826172,186.6838508605957,187.17335083007814,0,1.0,-0.005173584934518027,-0.005173584934518027,0.0,1.587474666959978
2024-01-18,186.5187225341797,186.3249137878418,187.41486572265626,0,0.0,0.03257072599818467,-0.0005,1.0,1.586680929626498
2024-01-19,189.41592407226562,186.05892333984374,187.663369140625,0,0.0,0.015533033353019254,0.0,0.0,1.586680929626498
2024-01-22,191.71983337402344,186.01244888305663,187.90679779052735,0,0.0,0.012163229216561655,0.0,0.0,1.586680929626498
2024-01-23,192.99539184570312,186.03716735839845,188.1546044921875,0,0.0,0.006653242125405079,0.0,0.0,1.586680929626498
2024-01-24,192.32302856445312,186.08166275024413,188.39844421386718,0,0.0,-0.003483830752744277,-0.0,0.0,1.586680929626498
2024-01-25,191.99671936035156,186.1370361328125,188.55210510253906,0,0.0,-0.0016966725541772698,-0.0,0.0,1.586680929626498
2024-01-26,190.2663116455078,186.10094528198243,188.70279907226563,0,0.0,-0.00901269417836259,-0.0,0.0,1.586680929626498
2024-01-29,189.5840301513672,186.00948181152344,188.78763885498046,0,0.0,-0.003585929049866765,-0.0,0.0,1.586680929626498
2024-01-30,185.935302734375,185.78749389648436,188.78823181152345,0,0.0,-0.01924596398799505,-0.0,0.0,1.586680929626498
2024-01-31,182.3360595703125,185.72618713378907,188.68322021484374,0,0.0,-0.019357502911667823,-0.0,0.0,1.586680929626498
2024-02-01,184.76856994628906,185.85522842407227,188.62725463867187,0,0.0,0.013340808075533284,0.0,0.0,1.586680929626498
2024-02-02,183.76986694335938,186.0500259399414,188.51650909423827,0,0.0,-0.005405156316466653,-0.0,0.0,1.586680929626498
2024-02-05,185.57937622070312,186.37138900756835,188.45797180175782,0,0.0,0.009846604927354452,0.0,0.0,1.586680929626498
2024-02-06,187.18121337890625,186.55629653930663,188.41822143554688,0,0.0,0.008631547270091744,0.0,0.0,1.586680929626498
2024-02-07,187.2899932861328,186.76740798950195,188.40714630126953,0,0.0,0.0005811475695820523,0.0,0.0,1.586680929626498
2024-02-08,186.21218872070312,186.87271728515626,188.37807556152345,0,0.0,-0.005754736526596305,-0.0,0.0,1.586680929626498
2024-02-09,186.9745330810547,187.04580612182616,188.3521878051758,0,0.0,0.004093955210928701,0.0,0.0,1.586680929626498
2024-02-12,185.29141235351562,187.11842346191406,188.31300720214844,0,0.0,-0.009001871537282713,-0.0,0.0,1.586680929626498
2024-02-13,183.202392578125,187.19980850219727,188.220576171875,0,0.0,-0.01127423958216156,-0.0,0.0,1.586680929626498
2024-02-14,182.3212127685547,187.28410415649415,188.0850100708008,0,0.0,-0.004809870641806935,-0.0,0.0,1.586680929626498
2024-02-15,182.03408813476562,187.05987243652345,187.97949645996093,0,0.0,-0.0015748284548411373,-0.0,0.0,1.586680929626498
2024-02-16,180.49948120117188,186.61405029296876,187.7643844604492,0,0.0,-0.00843032724979309,-0.0,0.0,1.586680929626498
2024-02-20,179.75694274902344,186.01590576171876,187.55617492675782,0,0.0,-0.0041137982625050196,-0.0,0.0,1.586680929626498
2024-02-21,180.5093994140625,185.39160614013673,187.32445098876954,0,0.0,0.0041859671928756725,0.0,0.0,1.586680929626498
2024-02-22,182.53903198242188,184.90240631103515,187.1048419189453,0,0.0,0.011243916244514818,0.0,0.0,1.586680929626498
2024-02-23,180.70741271972656,184.33794097900392,186.8986343383789,0,0.0,-0.01003412389560443,-0.0,0.0,1.586680929626498
2024-02-26,179.3609161376953,183.79267120361328,186.6352389526367,0,0.0,-0.007451252617509563,-0.0,0.0,1.586680929626498
2024-02-27,180.8163299560547,183.35428619384766,186.3366796875,0,0.0,0.008114442375183106,0.0,0.0,1.586680929626498
2024-02-28,179.6183319091797,183.0384376525879,186.01119384765624,0,0.0,-0.006625496973454603,-0.0,0.0,1.586680929626498
2024-02-29,178.9550018310547,182.869384765625,185.68312072753906,0,0.0,-0.003692997652714025,-0.0,0.0,1.586680929626498
2024-03-01,177.87582397460938,182.524747467041,185.3666879272461,0,0.0,-0.0060304425436743525,-0.0,0.0,1.586680929626498
2024-03-04,173.36109924316406,182.00430908203126,184.93919525146484,0,0.0,-0.025381328561490002,-0.0,0.0,1.586680929626498
2024-03-05,168.43052673339844,181.14686660766603,184.4548193359375,0,0.0,-0.028441054719258507,-0.0,0.0,1.586680929626498
2024-03-06,167.4404754638672,180.15982971191406,183.9536083984375,0,0.0,-0.005878098755211725,-0.0,0.0,1.586680929626498
2024-03-07,167.3216552734375,179.1614128112793,183.47137908935548,0,0.0,-0.0007096264514330208,-0.0,0.0,1.586680929626498
2024-03-08,169.03451538085938,178.30252914428712,183.03428436279296,0,0.0,0.010236930208601613,0.0,0.0,1.586680929626498
2024-03-11,171.03443908691406,177.5055244445801,182.63521057128906,0,0.0,0.01183145171001665,0.0,0.0,1.586680929626498
2024-03-12,171.50965881347656,176.81643676757812,182.23713775634766,0,0.0,0.0027785031429898854,0.0,0.0,1.586680929626498
2024-03-13,169.43051147460938,176.12784271240236,181.8182467651367,0,0.0,-0.012122625356793093,-0.0,0.0,1.586680929626498
2024-03-14,171.28195190429688,175.57587966918945,181.57264190673828,0,0.0,0.010927432217336719,0.0,0.0,1.586680929626498
2024-03-15,170.9057159423828,175.01946105957032,181.34700134277344,0,0.0,-0.002196588477251127,-0.0,0.0,1.586680929626498
